"(냉)부세:중국(150/200)","2014-02-27","20500"
"(냉)부세:중국(300/400)","2014-02-28","19500"
"(선)부세:목포(중)","2014-03-01","80000"
"(냉)부세:중국(200/300)","2014-03-01","19000"
"(선)부세:제주도(중)","2014-03-03","118000"
"(선)부세:제주도(130미)","2014-03-03","104000"
"(선)부세:제주도(100미)","2014-03-04","150000"
"(선)부세:추자도(중)","2014-03-04","67900"
"(선)부세:추자도(160미)","2014-03-04","55000"
"(선)부세:제주도(130미)","2014-03-04","86700"
"(선)부세:제주도(중)","2014-03-04","67900"
"(선)부세:제주도(130미)","2014-03-04","80000"
"(선)부세:제주도(40미)","2014-03-04","12000"
"(선)부세:제주도(소)","2014-03-04","38000"
"(냉)부세:중국(200/300)","2014-03-04","19300"
"(냉)부세:중국(대)","2014-03-04","20000"
"(냉)부세:중국(300/400)","2014-03-04","19500"
"(냉)부세:중국(200/300)","2014-03-05","17000"
"(냉)부세:중국(400/500)","2014-03-05","23700"
"(냉)부세:중국(300/400)","2014-03-05","18000"
"(선)부세:제주도(130미)","2014-03-06","68500"
"(선)부세:제주도(중)","2014-03-06","58000"
"(냉)부세:중국(400/500)","2014-03-06","23700"
"(냉)부세:중국(500/600)","2014-03-06","25700"
"(냉)부세:중국(400/500)","2014-03-07","23700"
"(냉)부세:중국(500/600)","2014-03-11","21000"
"(냉)부세:중국(300/400)","2014-03-11","20500"
"(냉)부세:중국(300/400)","2014-03-14","20500"
"(선)부세:제주도(130미)","2014-03-15","118100"
"(선)부세:제주도(중)","2014-03-15","120000"
"(선)부세:목포(중)","2014-03-15","120000"
"(선)부세:제주도(대)","2014-03-17","77500"
"(선)부세:제주도(130미)","2014-03-17","92200"
"(선)부세:목포(중)","2014-03-18","100000"
"(선)부세:제주도(100미)","2014-03-18","155000"
"(선)부세:제주도(160미)","2014-03-18","77000"
"(선)부세:제주도(130미)","2014-03-18","91200"
"(냉)부세:중국(150/200)","2014-03-18","21600"
"(냉)부세:중국(400/500)","2014-03-18","23700"
"(냉)부세:중국(700/800)","2014-03-18","20000"
"(선)부세:목포(중)","2014-03-19","120000"
"(선)부세:제주도(130미)","2014-03-19","82800"
"(선)부세:영광(중)","2014-03-19","130000"
"(냉)부세:중국(500/600)","2014-03-19","24700"
"(선)부세:목포(중)","2014-03-20","100000"
"(선)부세:제주도(130미)","2014-03-20","95000"
"(냉)부세:중국(200/300)","2014-03-20","17000"
"(냉)부세:중국(400/500)","2014-03-20","18000"
"(선)부세:제주도(130미)","2014-03-21","95000"
"(냉)부세:중국(200/300)","2014-03-21","21000"
"(냉)부세:중국(300/400)","2014-03-22","21000"
"(냉)부세:중국(500/600)","2014-03-25","24700"
"(냉)부세:중국(300/400)","2014-03-25","21000"
"(냉)부세:중국(150/200)","2014-03-25","22000"
"(냉)부세:중국(200/300)","2014-03-25","20500"
"(냉)부세:중국(400/500)","2014-03-26","23700"
"(냉)부세:중국(200/300)","2014-03-26","17000"
"(냉)부세:중국(300/400)","2014-03-29","21000"
"(냉)부세:중국(200/300)","2014-03-29","21000"
"(선)부세:제주도(중)","2014-03-31","100000"
"(선)부세:제주도(7미)","2014-03-31","55000"
"(선)부세:제주도(130미)","2014-03-31","128500"
"(선)부세:목포(중)","2014-03-31","120000"
"(선)부세:제주도(130미)","2014-04-01","110000"
"(선)부세:목포(중)","2014-04-01","130000"
"(냉)부세:중국(400/500)","2014-04-01","23700"
"(냉)부세:중국(200/300)","2014-04-01","21500"
"(냉)부세:중국(300/400)","2014-04-01","21500"
"(선)부세:제주도(130미)","2014-04-02","112600"
"(선)부세:목포(중)","2014-04-02","130000"
"(선)부세:제주도(대)","2014-04-02","60000"
"(선)부세:목포(중)","2014-04-03","130000"
"(선)부세:제주도(130미)","2014-04-03","100900"
"(선)부세:제주도(중)","2014-04-03","80000"
"(냉)부세:중국(500/600)","2014-04-03","24700"
"(냉)부세:중국(200/300)","2014-04-03","18000"
"(냉)부세:중국(400/500)","2014-04-03","23700"
"(선)부세:제주도(130미)","2014-04-04","100900"
"(선)부세:목포(중)","2014-04-04","130000"
"(냉)부세:중국(300/400)","2014-04-04","21500"
"(냉)부세:중국(6미)","2014-04-04","22000"
"(냉)부세:중국(400/500)","2014-04-04","23700"
"(선)부세:목포(중)","2014-04-05","130000"
"(선)부세:제주도(130미)","2014-04-05","100000"
"(냉)부세:중국(300/400)","2014-04-05","21500"
"(냉)부세:중국(400/500)","2014-04-05","23700"
"(선)부세:제주도(130미)","2014-04-07","106400"
"(선)부세:목포(중)","2014-04-07","110000"
"(냉)부세:중국(200/300)","2014-04-08","21500"
"(냉)부세:중국(400/500)","2014-04-08","23700"
"(냉)부세:중국(700/800)","2014-04-08","22000"
"(선)부세:목포(중)","2014-04-09","150000"
"(냉)부세:중국(300/400)","2014-04-09","20000"
"(선)부세:제주도(50미)","2014-04-10","120000"
"(냉)부세:중국(150/200)","2014-04-10","21500"
"(냉)부세:중국(200/300)","2014-04-11","18000"
"(선)부세:제주도(130미)","2014-04-15","100000"
"(선)부세:제주도(100미)","2014-04-15","220000"
"(선)부세:목포(중)","2014-04-15","120000"
"(선)부세:제주도(중)","2014-04-15","130000"
"(냉)부세:중국(500/600)","2014-04-15","24700"
"(냉)부세:중국(150/200)","2014-04-15","22000"
"(냉)부세:중국(300/400)","2014-04-15","22600"
"(선)부세:제주도(160미)","2014-04-16","80000"
"(선)부세:제주도(130미)","2014-04-16","113700"
"(선)부세:제주도(100미)","2014-04-16","215000"
"(선)부세:목포(중)","2014-04-17","150000"
"(선)부세:제주도(130미)","2014-04-17","108700"
"(냉)부세:중국(200/300)","2014-04-17","20000"
"(냉)부세:중국(400/500)","2014-04-17","23600"
"(냉)부세:중국(300/400)","2014-04-17","22600"
"(선)부세:추자도(130미)","2014-04-18","110000"
"(선)부세:목포(중)","2014-04-18","120000"
"(선)부세:추자도(160미)","2014-04-18","88000"
"(선)부세:제주도(130미)","2014-04-18","100000"
"(선)부세:여수(20미)","2014-04-19","3000"
"(선)부세:목포(중)","2014-04-19","120000"
"(냉)부세:중국(500/600)","2014-04-22","19800"
"(냉)부세:중국(300/400)","2014-04-22","19600"
"(냉)부세:중국(200/300)","2014-04-22","21400"
"(냉)부세:중국(700/800)","2014-04-22","21000"
"(냉)부세:중국(400/500)","2014-04-22","21000"
"(선)부세:목포(50미)","2014-04-23","15000"
"(냉)부세:중국(500/600)","2014-04-23","22000"
"(냉)부세:중국(400/500)","2014-04-23","22800"
"(냉)부세:중국(300/400)","2014-04-23","22600"
"(선)부세:목포(50미)","2014-04-24","15000"
"(냉)부세:중국(300/400)","2014-04-24","22600"
"(냉)부세:중국(200/300)","2014-04-25","22600"
"(냉)부세:중국(300/400)","2014-04-26","22100"
"(냉)부세:중국(400/500)","2014-04-26","22200"
"(냉)부세:중국(200/300)","2014-04-26","20000"
"(냉)부세:중국(300/400)","2014-04-29","21000"
"(냉)부세:중국(400/500)","2014-04-30","21000"
"(냉)부세:중국(300/400)","2014-05-01","22600"
"(냉)부세:중국(150/200)","2014-05-01","21500"
"(냉)부세:중국(400/500)","2014-05-03","23100"
"(냉)부세:중국(700/800)","2014-05-03","21000"
"(냉)부세:중국(150/200)","2014-05-03","20000"
"(냉)부세:중국(200/300)","2014-05-03","22400"
"(냉)부세:중국(300/400)","2014-05-03","20000"
"(선)부세:군산(10미)","2014-05-08","26000"
"(냉)부세:중국(300/400)","2014-05-08","22300"
"(선)부세:군산(중)","2014-05-09","15000"
"(냉)부세:중국(300/400)","2014-05-09","20000"
"(냉)부세:중국(400/500)","2014-05-09","20000"
"(선)부세:군산(소)","2014-05-12","15000"
"(선)부세:군산(중)","2014-05-12","28000"
"(선)부세:안흥(중)","2014-05-12","9600"
"(냉)부세:중국(500/600)","2014-05-13","24700"
"(냉)부세:중국(200/300)","2014-05-13","22600"
"(냉)부세:중국(400/500)","2014-05-13","22000"
"(냉)부세:중국(300/400)","2014-05-13","22100"
"(냉)부세:중국(300/400)","2014-05-14","21600"
"(냉)부세:중국(200/300)","2014-05-14","22600"
"(냉)부세:중국(300/400)","2014-05-15","21500"
"(냉)부세:중국(200/300)","2014-05-15","21000"
"(냉)부세:중국(400/500)","2014-05-15","22600"
"(선)부세:보령(중)","2014-05-17","4000"
"(선)부세:보령(10미)","2014-05-17","38000"
"(선)부세:군산(중)","2014-05-17","12000"
"(냉)부세:중국(300/400)","2014-05-17","21500"
"(선)부세:군산(10미)","2014-05-19","33000"
"(선)부세:군산(소)","2014-05-19","10000"
"(선)부세:군산(15미)","2014-05-19","17000"
"(선)부세:군산(8미)","2014-05-20","25000"
"(선)부세:군산(2미)","2014-05-20","17000"
"(선)부세:보령(중)","2014-05-20","16100"
"(선)부세:군산(11미)","2014-05-20","15000"
"(냉)부세:중국(300/400)","2014-05-20","21500"
"(냉)부세:중국(200/300)","2014-05-20","19000"
"(냉)부세:중국(400/500)","2014-05-20","23700"
"(냉)부세:중국(500/600)","2014-05-20","24700"
"(선)부세:군산(10미)","2014-05-21","23000"
"(냉)부세:중국(300/400)","2014-05-21","21600"
"(선)부세:군산(소)","2014-05-22","10000"
"(선)부세:보령(3단)","2014-05-22","15000"
"(선)부세:보령(10미)","2014-05-22","15000"
"(선)부세:군산(중)","2014-05-23","7300"
"(냉)부세:중국(200/300)","2014-05-23","17000"
"(냉)부세:중국(300/400)","2014-05-24","21600"
"(선)부세:안흥(중)","2014-05-27","6500"
"(선)부세:보령(8미)","2014-05-27","22000"
"(선)부세:보령(4미)","2014-05-27","20000"
"(냉)부세:중국(300/400)","2014-05-27","21100"
"(냉)부세:중국(200/300)","2014-05-27","21500"
"(냉)부세:중국(400/500)","2014-05-27","22500"
"(냉)부세:중국(150/200)","2014-05-28","21500"
"(선)부세:여수(대)","2014-05-30","60000"
"(냉)부세:중국(500/600)","2014-05-30","22000"
"(선)부세:목포(중)","2014-05-31","12000"
"(냉)부세:중국(400/500)","2014-05-31","20900"
"(냉)부세:중국(500/600)","2014-05-31","25300"
"(냉)부세:중국(300/400)","2014-05-31","19800"
"(선)부세:보령(중)","2014-06-03","20000"
"(냉)부세:중국(200/300)","2014-06-03","21000"
"(냉)부세:중국(200/300)","2014-06-04","21500"
"(냉)부세:중국(300/400)","2014-06-04","21500"
"(냉)부세:중국(400/500)","2014-06-04","23200"
"(냉)부세:중국(300/400)","2014-06-06","20000"
"(냉)부세:중국(500/600)","2014-06-06","18000"
"(냉)부세:중국(400/500)","2014-06-06","23200"
"(냉)부세:중국(200/300)","2014-06-06","21600"
"(냉)부세:중국(150/200)","2014-06-06","21500"
"(냉)부세:중국(200/300)","2014-06-10","18000"
"(냉)부세:중국(500/600)","2014-06-10","18000"
"(냉)부세:중국(150/200)","2014-06-10","20500"
"(냉)부세:중국(400/500)","2014-06-10","23200"
"(냉)부세:중국(200/300)","2014-06-13","21500"
"(냉)부세:중국(300/400)","2014-06-13","21500"
"(선)부세:보령(중)","2014-06-14","10000"
"(냉)부세:중국(400/500)","2014-06-14","23700"
"(냉)부세:중국(500/600)","2014-06-14","20000"
"(냉)부세:중국(300/400)","2014-06-17","20000"
"(냉)부세:중국(200/300)","2014-06-17","20000"
"(냉)부세:중국(300/400)","2014-06-19","20000"
"(냉)부세:중국(200/300)","2014-06-19","20000"
"(냉)부세:중국(150/200)","2014-06-19","21500"
"(냉)부세:중국(200/300)","2014-06-20","21500"
"(냉)부세:중국(300/400)","2014-06-20","21500"
"(냉)부세:중국(150/200)","2014-06-20","21500"
"(냉)부세:중국(300/400)","2014-06-21","21500"
"(냉)부세:중국(300/400)","2014-06-24","21500"
"(냉)부세:중국(200/300)","2014-06-24","20000"
"(냉)부세:중국(500/600)","2014-06-24","24700"
"(냉)부세:중국(400/500)","2014-06-24","23200"
"(냉)부세:중국(300/400)","2014-06-25","21500"
"(냉)부세:중국(500/600)","2014-06-25","24700"
"(냉)부세:중국(400/500)","2014-06-25","23200"
"(냉)부세:중국(300/400)","2014-06-27","21500"
"(냉)부세:중국(400/500)","2014-06-27","18000"
"(냉)부세:중국(500/600)","2014-06-28","18000"
"(냉)부세:중국(200/300)","2014-06-28","18000"
"(냉)부세:중국(200/300)","2014-07-01","20600"
"(냉)부세:중국(150/200)","2014-07-01","21000"
"(냉)부세:중국(300/400)","2014-07-01","20000"
"(냉)부세:중국(400/500)","2014-07-01","23200"
"(냉)부세:중국(200/300)","2014-07-02","21500"
"(냉)부세:중국(400/500)","2014-07-02","23200"
"(냉)부세:중국(500/600)","2014-07-02","24700"
"(냉)부세:중국(300/400)","2014-07-02","21500"
"(냉)부세:중국(300/400)","2014-07-03","21500"
"(냉)부세:중국(200/300)","2014-07-03","21500"
"(냉)부세:중국(300/400)","2014-07-04","20000"
"(냉)부세:중국(500/600)","2014-07-05","24700"
"(냉)부세:중국(400/500)","2014-07-08","22100"
"(냉)부세:중국(150/200)","2014-07-08","20400"
"(냉)부세:중국(700/800)","2014-07-08","20000"
"(냉)부세:중국(300/400)","2014-07-08","20900"
"(냉)부세:중국(400/500)","2014-07-09","23200"
"(냉)부세:중국(300/400)","2014-07-10","21500"
"(냉)부세:중국(200/300)","2014-07-10","21500"
"(냉)부세:중국(300/400)","2014-07-12","18000"
"(냉)부세:중국(400/500)","2014-07-12","20900"
"(냉)부세:중국(150/200)","2014-07-12","21500"
"(냉)부세:중국(400/500)","2014-07-15","23200"
"(냉)부세:중국(300/400)","2014-07-16","21600"
"(냉)부세:중국(300/400)","2014-07-18","21500"
"(냉)부세:중국(200/300)","2014-07-18","20800"
"(냉)부세:중국(400/500)","2014-07-18","21000"
"(냉)부세:중국(300/400)","2014-07-19","21500"
"(냉)부세:중국(400/500)","2014-07-19","23200"
"(냉)부세:중국(300/400)","2014-07-22","20000"
"(냉)부세:중국(200/300)","2014-07-22","20000"
"(냉)부세:중국(150/200)","2014-07-24","21500"
"(냉)부세:중국(200/300)","2014-07-25","20000"
"(냉)부세:중국(400/500)","2014-07-25","23200"
"(냉)부세:중국(300/400)","2014-07-28","20000"
"(냉)부세:중국(200/300)","2014-07-28","20000"
"(냉)부세:중국(400/500)","2014-07-28","23200"
"(냉)부세:중국(150/200)","2014-07-29","21500"
"(냉)부세:중국(300/400)","2014-07-29","21500"
"(냉)부세:중국(200/300)","2014-07-29","21500"
"(냉)부세:중국(400/500)","2014-07-29","23200"
"(냉)부세:중국(200/300)","2014-07-30","20300"
"(냉)부세:중국(400/500)","2014-07-30","21000"
"(냉)부세:중국(300/400)","2014-07-30","21500"
"(냉)부세:중국(400/500)","2014-07-31","21000"
"(냉)부세:중국(300/400)","2014-07-31","21500"
"(냉)부세:중국(200/300)","2014-07-31","20000"
"(냉)부세:중국(300/400)","2014-08-01","18000"
"(냉)부세:중국(300/400)","2014-08-02","21500"
"(냉)부세:중국(400/500)","2014-08-02","21000"
"(냉)부세:중국(300/400)","2014-08-07","21200"
"(냉)부세:중국(150/200)","2014-08-07","21500"
"(냉)부세:중국(400/500)","2014-08-07","18000"
"(냉)부세:중국(200/300)","2014-08-07","19100"
"(냉)부세:중국(500/600)","2014-08-07","23700"
"(냉)부세:중국(500/600)","2014-08-09","20000"
"(냉)부세:중국(400/500)","2014-08-09","21100"
"(냉)부세:중국(300/400)","2014-08-09","21500"
"(선)부세:안흥(중)","2014-08-11","6000"
"(냉)부세:중국(200/300)","2014-08-12","19000"
"(냉)부세:중국(300/400)","2014-08-12","21500"
"(냉)부세:중국(400/500)","2014-08-12","23200"
"(냉)부세:중국(150/200)","2014-08-12","21500"
"(냉)부세:중국(500/600)","2014-08-13","22700"
"(냉)부세:중국(300/400)","2014-08-13","21500"
"(냉)부세:중국(200/300)","2014-08-13","20300"
"(냉)부세:중국(400/500)","2014-08-13","22100"
"(냉)부세:중국(300/400)","2014-08-14","21500"
"(냉)부세:중국(400/500)","2014-08-14","20000"
"(냉)부세:중국(500/600)","2014-08-14","20000"
"(냉)부세:중국(150/200)","2014-08-15","21000"
"(냉)부세:중국(400/500)","2014-08-15","22200"
"(냉)부세:중국(300/400)","2014-08-15","20700"
"(냉)부세:중국(500/600)","2014-08-15","22600"
"(냉)부세:중국(200/300)","2014-08-15","19200"
"(냉)부세:중국(300/400)","2014-08-16","18000"
"(선)부세:안흥(중)","2014-08-18","7000"
"(냉)부세:중국(400/500)","2014-08-19","23200"
"(냉)부세:중국(200/300)","2014-08-19","21000"
"(냉)부세:중국(300/400)","2014-08-19","21500"
"(냉)부세:중국(150/200)","2014-08-19","21000"
"(냉)부세:중국(300/400)","2014-08-20","20500"
"(냉)부세:제주도(130미)","2014-08-20","100000"
"(냉)부세:중국(400/500)","2014-08-20","19700"
"(냉)부세:중국(500/600)","2014-08-20","19900"
"(냉)부세:중국(400/500)","2014-08-21","22100"
"(냉)부세:중국(200/300)","2014-08-21","21000"
"(냉)부세:중국(150/200)","2014-08-21","21000"
"(냉)부세:중국(700/800)","2014-08-21","22000"
"(냉)부세:중국(300/400)","2014-08-21","21500"
"(냉)부세:중국(500/600)","2014-08-21","22700"
"(선)부세:목포(중)","2014-08-22","80000"
"(냉)부세:중국(500/600)","2014-08-22","23700"
"(냉)부세:중국(300/400)","2014-08-22","20800"
"(냉)부세:중국(300/400)","2014-08-23","21100"
"(냉)부세:중국(200/300)","2014-08-23","21000"
"(냉)부세:중국(400/500)","2014-08-23","23200"
"(냉)부세:중국(400/500)","2014-08-26","21900"
"(냉)부세:중국(300/400)","2014-08-26","20500"
"(냉)부세:중국(200/300)","2014-08-27","20000"
"(냉)부세:중국(400/500)","2014-08-27","21300"
"(냉)부세:중국(150/200)","2014-08-27","21500"
"(냉)부세:중국(500/600)","2014-08-27","22500"
"(냉)부세:중국(300/400)","2014-08-27","21200"
"(냉)부세:중국(400/500)","2014-08-28","22300"
"(냉)부세:중국(200/300)","2014-08-28","20500"
"(냉)부세:중국(300/400)","2014-08-28","20600"
"(냉)부세:중국(500/600)","2014-08-28","23200"
"(냉)부세:중국(150/200)","2014-08-28","21500"
"(선)부세:제주도(중)","2014-08-29","85000"
"(냉)부세:중국(500/600)","2014-08-29","22100"
"(냉)부세:중국(300/400)","2014-08-29","21500"
"(냉)부세:중국(400/500)","2014-08-29","21900"
"(냉)부세:중국(200/300)","2014-08-29","20500"
"(냉)부세:중국(400/500)","2014-08-30","22600"
"(냉)부세:중국(150/200)","2014-08-30","21500"
"(냉)부세:중국(300/400)","2014-08-30","19000"
"(냉)부세:중국(중)","2014-08-30","25000"
"(냉)부세:중국(200/300)","2014-08-30","20500"
"(냉)부세:중국(200/300)","2014-09-01","20500"
"(냉)부세:중국(300/400)","2014-09-01","20600"
"(냉)부세:중국(400/500)","2014-09-01","22600"
"(냉)부세:중국(400/500)","2014-09-02","21700"
"(냉)부세:중국(300/400)","2014-09-02","20900"
"(냉)부세:중국(500/600)","2014-09-02","22600"
"(냉)부세:중국(200/300)","2014-09-02","20400"
"(냉)부세:중국(300/400)","2014-09-03","19500"
"(냉)부세:중국(150/200)","2014-09-03","21500"
"(냉)부세:중국(200/300)","2014-09-03","19100"
"(냉)부세:중국(500/600)","2014-09-03","23000"
"(냉)부세:중국(400/500)","2014-09-03","21200"
"(냉)부세:중국(400/500)","2014-09-04","21900"
"(냉)부세:중국(150/200)","2014-09-04","21500"
"(냉)부세:중국(500/600)","2014-09-04","23700"
"(냉)부세:중국(300/400)","2014-09-04","21500"
"(냉)부세:중국(200/300)","2014-09-04","20500"
"(냉)부세:중국(200/300)","2014-09-05","20200"
"(냉)부세:중국(500/600)","2014-09-05","21200"
"(냉)부세:중국(300/400)","2014-09-05","22300"
"(냉)부세:중국(400/500)","2014-09-05","21800"
"(냉)부세:중국(200/300)","2014-09-06","18600"
"(냉)부세:중국(300/400)","2014-09-06","20200"
"(냉)부세:중국(500/600)","2014-09-06","21400"
"(냉)부세:중국(400/500)","2014-09-06","21000"
"(선)부세:태안(8미)","2014-09-11","30000"
"(냉)부세:중국(150/200)","2014-09-12","20500"
"(냉)부세:중국(300/400)","2014-09-13","18000"
"(냉)부세:중국(중)","2014-09-13","18000"
"(선)부세:태안(중)","2014-09-15","10000"
"(냉)부세:중국(300/400)","2014-09-16","22600"
"(냉)부세:중국(200/300)","2014-09-17","18000"
"(냉)부세:중국(150/200)","2014-09-17","19000"
"(냉)부세:중국(300/400)","2014-09-17","18000"
"(냉)부세:중국(500/600)","2014-09-18","18000"
"(냉)부세:중국(300/400)","2014-09-18","22600"
"(냉)부세:중국(400/500)","2014-09-18","18000"
"(냉)부세:중국(400/500)","2014-09-19","23200"
"(냉)부세:중국(300/400)","2014-09-19","23200"
"(냉)부세:중국(300/400)","2014-09-23","21700"
"(냉)부세:중국(200/300)","2014-09-23","21000"
"(냉)부세:중국(300/400)","2014-09-30","23700"
"(냉)부세:중국(200/300)","2014-09-30","21000"
"(냉)부세:중국(200/300)","2014-10-01","20000"
"(냉)부세:중국(300/400)","2014-10-01","20000"
"(냉)부세:중국(300/400)","2014-10-02","21500"
"(냉)부세:중국(200/300)","2014-10-02","21000"
"(선)부세:태안(중)","2014-10-03","30000"
"(냉)부세:중국(300/400)","2014-10-03","21500"
"(냉)부세:중국(300/400)","2014-10-07","23600"
"(냉)부세:중국(150/200)","2014-10-07","21200"
"(냉)부세:중국(500/600)","2014-10-07","24900"
"(냉)부세:중국(300/400)","2014-10-08","20000"
"(냉)부세:중국(500/600)","2014-10-08","20000"
"(냉)부세:중국(200/300)","2014-10-08","20000"
"(냉)부세:중국(400/500)","2014-10-08","20000"
"(냉)부세:중국(500/600)","2014-10-09","20000"
"(냉)부세:중국(400/500)","2014-10-11","25000"
"(냉)부세:중국(300/400)","2014-10-11","23700"
"(냉)부세:중국(200/300)","2014-10-11","21600"
"(냉)부세:중국(300/400)","2014-10-14","24700"
"(냉)부세:중국(400/500)","2014-10-14","22000"
"(냉)부세:중국(300/400)","2014-10-15","24300"
"(냉)부세:중국(400/500)","2014-10-15","25700"
"(냉)부세:중국(200/300)","2014-10-15","18000"
"(냉)부세:중국(500/600)","2014-10-15","23900"
"(냉)부세:중국(700/800)","2014-10-15","22000"
"(냉)부세:중국(400/500)","2014-10-16","25800"
"(냉)부세:중국(200/300)","2014-10-16","22000"
"(냉)부세:중국(300/400)","2014-10-16","25000"
"(냉)부세:중국(200/300)","2014-10-17","22000"
"(냉)부세:중국(300/400)","2014-10-17","25200"
"(선)부세:군산(10미)","2014-10-18","35000"
"(냉)부세:중국(400/500)","2014-10-18","23000"
"(냉)부세:중국(300/400)","2014-10-18","22300"
"(냉)부세:중국(700/800)","2014-10-18","24000"
"(냉)부세:중국(200/300)","2014-10-21","20000"
"(냉)부세:중국(400/500)","2014-10-21","25800"
"(냉)부세:중국(300/400)","2014-10-22","25400"
"(냉)부세:중국(400/500)","2014-10-22","24000"
"(냉)부세:중국(200/300)","2014-10-22","21100"
"(냉)부세:중국(300/400)","2014-10-23","25800"
"(냉)부세:중국(500/600)","2014-10-23","26800"
"(냉)부세:중국(400/500)","2014-10-23","26600"
"(냉)부세:중국(200/300)","2014-10-23","21100"
"(냉)부세:중국(150/200)","2014-10-24","22000"
"(냉)부세:중국(500/600)","2014-10-24","26800"
"(냉)부세:중국(200/300)","2014-10-24","22000"
"(냉)부세:중국(300/400)","2014-10-24","26300"
"(냉)부세:중국(400/500)","2014-10-24","26900"
"(냉)부세:중국(150/200)","2014-10-25","21000"
"(냉)부세:중국(200/300)","2014-10-25","22000"
"(냉)부세:중국(400/500)","2014-10-25","27300"
"(냉)부세:중국(300/400)","2014-10-25","26400"
"(냉)부세:중국(400/500)","2014-10-27","27300"
"(냉)부세:중국(500/600)","2014-10-27","26800"
"(냉)부세:중국(300/400)","2014-11-04","25700"
"(냉)부세:중국(300/400)","2014-11-05","25700"
"(냉)부세:중국(150/200)","2014-11-08","22600"
"(냉)부세:중국(300/400)","2014-11-11","20000"
"(냉)부세:중국(400/500)","2014-11-11","20000"
"(냉)부세:중국(500/600)","2014-11-11","20000"
"(냉)부세:중국(300/400)","2014-11-20","25800"
"(냉)부세:중국(300/400)","2014-11-21","22000"
"(냉)부세:중국(중)","2014-11-22","18000"
"(냉)부세:중국(400/500)","2014-11-25","19000"
"(선)부세:제주도(중)","2014-11-26","100000"
"(냉)부세:중국(200/300)","2014-11-26","22600"
"(냉)부세:중국(300/400)","2014-11-26","25700"
"(냉)부세:중국(400/500)","2014-11-26","20000"
"(냉)부세:중국(300/400)","2014-12-02","20000"
"(냉)부세:중국(400/500)","2014-12-03","26200"
"(냉)부세:중국(300/400)","2014-12-03","25700"
"(냉)부세:중국(400/500)","2014-12-04","25000"
"(냉)부세:중국(150/200)","2014-12-06","20000"
"(선)수조기:제주도(중)","2013-12-07","9000"
"(선)수조기:추자도(중)","2013-12-09","35000"
"(선)수조기:목포(중)","2013-12-09","15000"
"(선)수조기:제주도(중)","2013-12-09","25200"
"(선)수조기:제주도(3미)","2013-12-10","30000"
"(선)수조기:목포(4단)","2013-12-10","15000"
"(선)수조기:제주도(2미)","2013-12-10","40000"
"(선)수조기:제주도(중)","2013-12-11","6000"
"(선)수조기:추자도(중)","2013-12-13","30000"
"(냉)수조기:기타(수입)(중)","2013-12-19","50000"
"(선)수조기:추자도(중)","2013-12-23","15000"
"(선)수조기:추자도(중)","2013-12-23","22700"
"(선)수조기:완도(중)","2013-12-24","17000"
"(선)수조기:완도(중)","2013-12-25","267000"
"(선)수조기:제주도(중)","2013-12-27","30000"
"(선)수조기:제주도(중)","2013-12-28","40000"
"(선)수조기:추자도(중)","2013-12-30","16200"
"(선)수조기:추자도(특대)","2013-12-30","31000"
"(선)수조기:추자도(중)","2014-01-02","36000"
"(선)수조기:추자도(중)","2014-01-03","10000"
"(선)수조기:제주도(대)","2014-01-06","30000"
"(선)수조기:완도(중)","2014-01-06","14000"
"(선)수조기:통영(중)","2014-01-10","50000"
"(선)수조기:추자도(중)","2014-01-16","30000"
"(선)수조기:제주도(9미)","2014-01-20","65000"
"(선)수조기:추자도(중)","2014-01-20","71000"
"(선)수조기:제주도(중)","2014-01-21","35000"
"(선)수조기:추자도(중)","2014-01-28","25000"
"(선)수조기:제주도(중)","2014-01-30","15000"
"(선)수조기:제주도(중)","2014-02-04","12000"
"(선)수조기:추자도(중)","2014-02-06","21000"
"(냉)수조기:인도네시아(S)","2014-02-06","55000"
"(선)수조기:제주도(6미)","2014-02-07","46000"
"(선)수조기:제주도(8미)","2014-02-07","31000"
"(선)수조기:추자도(중)","2014-02-17","25000"
"(선)수조기:제주도(중)","2014-02-18","30000"
"(선)수조기:제주도(중)","2014-02-19","30000"
"(선)수조기:목포(중)","2014-03-03","9000"
"(선)수조기:제주도(9미)","2014-03-04","50000"
"(선)수조기:제주도(중)","2014-03-04","35000"
"(선)수조기:제주도(10미)","2014-03-11","45000"
"(선)수조기:제주도(중)","2014-03-18","12000"
"(냉)수조기:기타(원양)(3S)","2014-03-21","15000"
"(선)수조기:제주도(12미)","2014-03-22","60000"
"(선)수조기:제주도(9미)","2014-03-22","70000"
"(선)수조기:제주도(5미)","2014-03-25","50000"
"(선)수조기:제주도(중)","2014-03-25","50000"
"(냉)수조기:인도네시아(중)","2014-03-26","15000"
"(냉)수조기:(원양)인도네시아(중)","2014-04-05","15000"
"(선)수조기:추자도(중)","2014-04-18","27000"
"(선)수조기:제주도(중)","2014-04-18","45000"
"(선)수조기:나로도(1미)","2014-04-26","30000"
"(선)수조기:제주도(중)","2014-04-29","30000"
"(선)수조기:서산(중)","2014-05-06","9000"
"(활)수조기:격포(중)","2014-05-08","7600"
"(선)수조기:안흥(중)","2014-05-12","9000"
"(선)수조기:제주도(9미)","2014-05-12","30000"
"(선)수조기:안흥(중)","2014-05-14","4900"
"(선)수조기:안흥(중)","2014-05-15","9300"
"(선)수조기:보령(10미)","2014-05-16","28000"
